timestamp,city,aqi,wind_speed,humidity
2025-03-30 23:01:42.062146+0700,Hà Nội,73,9.2 km/h,61%
2025-03-31 00:01:32.744124+0700,Hà Nội,71,9.2 km/h,61%
2025-03-31 02:01:33.165098+0700,Hà Nội,69,12.2 km/h,59%
2025-03-31 03:01:37.556589+0700,Hà Nội,66,14.3 km/h,58%
2025-03-31 04:01:35.300156+0700,Hà Nội,67,16.7 km/h,60%
2025-03-31 05:01:29.549344+0700,Hà Nội,62,16.3 km/h,60%
2025-03-31 06:01:33.499717+0700,Hà Nội,62,15.3 km/h,63%
2025-03-31 08:29:06.704539+0700,Hà Nội,69,13.5 km/h,60%
2025-03-31 09:29:34.628065+0700,Hà Nội,69,13.7 km/h,62%
2025-03-31 10:16:10.594270+0700,Hà Nội,69,13.7 km/h,56%
2025-03-31 11:01:42.874715+0700,Hà Nội,69,13.0 km/h,53%
2025-03-31 12:01:46.067609+0700,Hà Nội,68,12.2 km/h,50%
2025-03-31 13:01:53.588476+0700,Hà Nội,69,14.2 km/h,46%
2025-03-31 14:01:38.038010+0700,Hà Nội,71,14.2 km/h,46%
2025-03-31 15:01:55.301345+0700,Hà Nội,71,13.0 km/h,44%
2025-03-31 16:01:45.266321+0700,Hà Nội,77,13.0 km/h,44%
2025-03-31 17:01:42.882039+0700,Hà Nội,82,11.4 km/h,48%
2025-03-31 18:01:47.649843+0700,Hà Nội,93,11.7 km/h,57%
2025-03-31 19:01:49.364265+0700,Hà Nội,97,10.6 km/h,59%
2025-03-31 20:08:30.597475+0700,Hà Nội,76,11.6 km/h,66%
2025-03-31 21:01:42.207721+0700,Hà Nội,129,11.6 km/h,66%
2025-03-31 22:01:37.060838+0700,Hà Nội,117,10.3 km/h,67%
2025-03-31 23:01:38.735302+0700,Hà Nội,99,8.5 km/h,61%
2025-04-01 00:02:14.474326+0700,Hà Nội,92,6.4 km/h,61%
2025-04-01 01:01:44.025916+0700,Hà Nội,97,4.3 km/h,62%
2025-04-01 02:01:33.451243+0700,Hà Nội,106,10.8 km/h,64%
2025-04-01 03:01:45.570705+0700,Hà Nội,96,9.5 km/h,60%
2025-04-01 04:01:49.935680+0700,Hà Nội,94,9.3 km/h,63%
2025-04-01 05:01:45.364198+0700,Hà Nội,97,10.0 km/h,60%
2025-04-01 06:01:31.088234+0700,Hà Nội,108,9.8 km/h,63%
2025-04-01 07:05:14.834711+0700,Hà Nội,124,10.3 km/h,58%
2025-04-01 08:29:20.902846+0700,Hà Nội,122,10.3 km/h,60%
2025-04-01 09:31:19.658690+0700,Hà Nội,147,11.9 km/h,55%
2025-04-01 10:19:23.469524+0700,Hà Nội,144,13.5 km/h,46%
2025-04-01 11:02:41.488787+0700,Hà Nội,144,13.5 km/h,48%
2025-04-01 12:01:39.754205+0700,Hà Nội,152,13.5 km/h,48%
2025-04-01 13:01:45.588354+0700,Hà Nội,151,12.1 km/h,41%
2025-04-01 14:01:50.662118+0700,Hà Nội,139,10.5 km/h,40%
2025-04-01 15:01:51.296650+0700,Hà Nội,147,8.0 km/h,42%
2025-04-01 16:01:45.617384+0700,Hà Nội,155,8.0 km/h,42%
2025-04-01 17:01:54.958333+0700,Hà Nội,155,5.5 km/h,43%
2025-04-01 18:01:37.633606+0700,Hà Nội,154,3.4 km/h,43%
2025-04-01 19:02:02.477301+0700,Hà Nội,152,4.0 km/h,48%
2025-04-01 20:08:51.014174+0700,Hà Nội,151,6.6 km/h,50%
2025-04-01 21:01:49.027626+0700,Hà Nội,152,6.6 km/h,50%
2025-04-01 22:01:42.264956+0700,Hà Nội,153,14.6 km/h,56%
2025-04-01 23:01:47.368415+0700,Hà Nội,152,14.6 km/h,55%
2025-04-02 00:01:40.054297+0700,Hà Nội,155,14.6 km/h,60%
2025-04-02 01:01:57.162341+0700,Hà Nội,165,12.4 km/h,61%
2025-04-02 02:01:29.910776+0700,Hà Nội,183,9.7 km/h,62%
2025-04-02 03:01:47.569837+0700,Hà Nội,177,8.4 km/h,66%
2025-04-02 04:01:37.455908+0700,Hà Nội,170,6.6 km/h,68%
2025-04-02 05:01:45.406774+0700,Hà Nội,167,4.8 km/h,70%
2025-04-02 06:01:44.081694+0700,Hà Nội,167,3.5 km/h,71%
2025-04-02 07:04:25.400365+0700,Hà Nội,168,2.3 km/h,67%
2025-04-02 08:29:07.986509+0700,Hà Nội,168,3.9 km/h,58%
2025-04-02 09:28:24.968890+0700,Hà Nội,172,3.1 km/h,62%
2025-04-02 10:14:00.118420+0700,Hà Nội,183,1.3 km/h,60%
2025-04-02 11:01:50.328791+0700,Hà Nội,179,1.3 km/h,60%
2025-04-02 12:01:40.565802+0700,Hà Nội,182,5.6 km/h,46%
2025-04-02 13:01:45.130704+0700,Hà Nội,182,5.6 km/h,51%
2025-04-02 14:01:47.419208+0700,Hà Nội,176,5.5 km/h,43%
2025-04-02 15:01:54.122576+0700,Hà Nội,176,5.3 km/h,37%
2025-04-02 16:01:49.467345+0700,Hà Nội,176,5.1 km/h,40%
2025-04-02 17:01:47.295688+0700,Hà Nội,176,5.0 km/h,40%
2025-04-02 18:01:36.994866+0700,Hà Nội,161,5.3 km/h,40%
2025-04-02 19:01:58.741202+0700,Hà Nội,159,12.2 km/h,44%
2025-04-02 20:08:33.406358+0700,Hà Nội,165,18.3 km/h,48%
2025-04-02 21:01:41.651370+0700,Hà Nội,170,18.3 km/h,48%
2025-04-02 22:01:42.351118+0700,Hà Nội,175,17.1 km/h,56%
2025-04-02 23:01:48.993102+0700,Hà Nội,183,16.4 km/h,54%
2025-04-03 00:01:38.646249+0700,Hà Nội,178,14.0 km/h,56%
2025-04-03 01:01:58.533503+0700,Hà Nội,160,13.0 km/h,57%
2025-04-03 02:01:35.270962+0700,Hà Nội,152,11.7 km/h,59%
2025-04-03 03:01:49.401766+0700,Hà Nội,140,10.5 km/h,59%
2025-04-03 04:01:30.859528+0700,Hà Nội,144,9.2 km/h,61%
2025-04-03 05:01:31.908361+0700,Hà Nội,153,7.6 km/h,62%
2025-04-03 06:01:30.715297+0700,Hà Nội,155,6.0 km/h,63%
2025-04-03 07:04:24.398051+0700,Hà Nội,156,5.8 km/h,65%
2025-04-03 08:28:48.268722+0700,Hà Nội,165,6.6 km/h,50%
2025-04-03 09:27:53.606709+0700,Hà Nội,157,8.5 km/h,42%
2025-04-03 10:13:36.937182+0700,Hà Nội,142,10.3 km/h,37%
2025-04-03 11:01:46.555564+0700,Hà Nội,141,10.3 km/h,37%
2025-04-03 12:01:34.399537+0700,Hà Nội,148,11.6 km/h,43%
2025-04-03 13:01:52.027392+0700,Hà Nội,152,12.4 km/h,41%
2025-04-03 14:01:52.914298+0700,Hà Nội,149,13.4 km/h,37%
2025-04-03 15:01:46.249903+0700,Hà Nội,145,15.1 km/h,38%
2025-04-03 16:01:45.300703+0700,Hà Nội,142,19.5 km/h,40%
2025-04-03 17:01:49.452466+0700,Hà Nội,135,23.7 km/h,42%
2025-04-03 18:01:45.773703+0700,Hà Nội,142,23.7 km/h,43%
2025-04-03 19:02:07.590147+0700,Hà Nội,151,23.3 km/h,50%
2025-04-03 20:08:17.588015+0700,Hà Nội,153,20.0 km/h,56%
2025-04-03 21:01:47.127154+0700,Hà Nội,153,20.0 km/h,56%
2025-04-03 22:01:46.635406+0700,Hà Nội,153,19.2 km/h,60%
2025-04-03 23:01:48.830863+0700,Hà Nội,152,17.4 km/h,64%
2025-04-04 00:01:57.196228+0700,Hà Nội,137,14.3 km/h,62%
2025-04-04 01:01:49.944353+0700,Hà Nội,145,15.0 km/h,63%
2025-04-04 02:01:45.062099+0700,Hà Nội,157,13.4 km/h,69%
2025-04-04 03:01:38.431628+0700,Hà Nội,159,11.3 km/h,75%
2025-04-04 04:01:35.547589+0700,Hà Nội,161,10.8 km/h,82%
2025-04-04 05:01:39.338199+0700,Hà Nội,167,9.2 km/h,86%
2025-04-04 06:01:33.560083+0700,Hà Nội,164,9.8 km/h,87%
2025-04-04 07:04:34.120049+0700,Hà Nội,164,8.0 km/h,88%
2025-04-04 08:28:52.558089+0700,Hà Nội,163,13.2 km/h,79%
2025-04-04 09:27:41.891600+0700,Hà Nội,154,14.8 km/h,75%
2025-04-04 10:12:54.984023+0700,Hà Nội,159,15.9 km/h,70%
2025-04-04 11:01:37.564083+0700,Hà Nội,159,15.9 km/h,70%
2025-04-04 12:01:38.803439+0700,Hà Nội,164,16.3 km/h,66%
2025-04-04 13:01:47.009852+0700,Hà Nội,107,17.2 km/h,62%
2025-04-04 14:01:31.879307+0700,Hà Nội,132,18.8 km/h,61%
2025-04-04 15:01:44.615168+0700,Hà Nội,122,19.2 km/h,59%
2025-04-04 16:01:38.416421+0700,Hà Nội,152,21.4 km/h,57%
2025-04-04 17:01:45.535296+0700,Hà Nội,155,23.2 km/h,61%
2025-04-04 18:01:47.140839+0700,Hà Nội,132,23.3 km/h,63%
2025-04-04 19:01:54.129613+0700,Hà Nội,96,20.3 km/h,69%
2025-04-04 20:07:39.658483+0700,Hà Nội,112,20.4 km/h,77%
2025-04-04 21:01:38.929434+0700,Hà Nội,123,20.4 km/h,77%
2025-04-04 22:01:48.705905+0700,Hà Nội,124,19.0 km/h,80%
2025-04-04 23:01:33.172625+0700,Hà Nội,128,16.4 km/h,82%
2025-04-05 00:01:36.518850+0700,Hà Nội,122,13.5 km/h,86%
2025-04-05 01:01:54.974843+0700,Hà Nội,123,13.4 km/h,86%
2025-04-05 02:01:37.227087+0700,Hà Nội,134,14.3 km/h,88%
2025-04-05 03:01:38.469631+0700,Hà Nội,147,12.4 km/h,97%
2025-04-05 04:01:29.042926+0700,Hà Nội,157,11.6 km/h,97%
2025-04-05 05:01:31.826946+0700,Hà Nội,161,10.9 km/h,97%
2025-04-05 06:01:31.278377+0700,Hà Nội,162,10.9 km/h,98%
2025-04-05 07:04:24.901311+0700,Hà Nội,155,10.3 km/h,96%
2025-04-05 08:28:46.606823+0700,Hà Nội,158,10.6 km/h,96%
2025-04-05 09:26:53.345024+0700,Hà Nội,160,10.3 km/h,93%
2025-04-05 10:11:49.515883+0700,Hà Nội,162,9.0 km/h,89%
2025-04-05 11:01:44.629420+0700,Hà Nội,161,9.0 km/h,89%
2025-04-05 12:01:43.927834+0700,Hà Nội,164,7.6 km/h,82%
2025-04-05 13:01:39.004922+0700,Hà Nội,158,6.9 km/h,81%
2025-04-05 14:01:27.259581+0700,Hà Nội,160,5.0 km/h,83%
2025-04-05 15:01:33.727791+0700,Hà Nội,163,6.0 km/h,83%
2025-04-05 16:01:29.918917+0700,Hà Nội,172,2.4 km/h,85%
2025-04-05 17:01:31.572338+0700,Hà Nội,178,2.7 km/h,86%
2025-04-05 18:01:36.638092+0700,Hà Nội,183,3.4 km/h,87%
2025-04-05 19:01:50.609138+0700,Hà Nội,181,2.7 km/h,87%
2025-04-05 20:05:14.035507+0700,Hà Nội,186,3.5 km/h,88%
2025-04-05 21:01:25.604586+0700,Hà Nội,189,3.5 km/h,88%
2025-04-05 22:01:27.911487+0700,Hà Nội,194,1.8 km/h,88%
2025-04-05 23:01:26.907090+0700,Hà Nội,186,5.0 km/h,92%
2025-04-06 00:01:35.039284+0700,Hà Nội,181,7.4 km/h,92%
2025-04-06 01:01:43.977795+0700,Hà Nội,186,8.2 km/h,96%
2025-04-06 03:01:35.598187+0700,Hà Nội,173,2.1 km/h,94%
2025-04-06 04:01:34.575892+0700,Hà Nội,165,1.6 km/h,94%
2025-04-06 05:01:51.590550+0700,Hà Nội,166,2.7 km/h,94%
2025-04-06 06:01:44.141034+0700,Hà Nội,166,5.1 km/h,94%
2025-04-06 07:04:57.234396+0700,Hà Nội,170,6.9 km/h,90%
2025-04-06 08:29:01.079421+0700,Hà Nội,180,10.6 km/h,92%
2025-04-06 09:29:10.539961+0700,Hà Nội,185,12.2 km/h,85%
2025-04-06 10:14:53.059319+0700,Hà Nội,188,11.6 km/h,81%
2025-04-06 11:01:42.026037+0700,Hà Nội,191,11.6 km/h,81%
2025-04-06 12:01:28.362034+0700,Hà Nội,193,11.7 km/h,69%
2025-04-06 13:01:48.430028+0700,Hà Nội,196,10.0 km/h,71%
2025-04-06 14:01:33.476094+0700,Hà Nội,195,7.2 km/h,74%
2025-04-06 15:01:36.684530+0700,Hà Nội,186,7.1 km/h,78%
2025-04-06 16:01:33.540224+0700,Hà Nội,163,6.9 km/h,78%
2025-04-06 17:01:41.135993+0700,Hà Nội,153,7.7 km/h,86%
2025-04-06 18:01:23.256320+0700,Hà Nội,154,7.7 km/h,84%
2025-04-06 19:01:40.253223+0700,Hà Nội,156,10.1 km/h,82%
2025-04-06 20:05:07.610629+0700,Hà Nội,153,9.0 km/h,82%
2025-04-06 21:01:37.089562+0700,Hà Nội,126,9.0 km/h,82%
2025-04-06 22:01:28.816411+0700,Hà Nội,131,9.2 km/h,86%
2025-04-06 23:01:27.583663+0700,Hà Nội,151,8.4 km/h,87%
2025-04-07 00:01:26.558110+0700,Hà Nội,115,10.5 km/h,92%
2025-04-07 01:01:43.167701+0700,Hà Nội,126,7.1 km/h,88%
2025-04-07 02:01:21.124329+0700,Hà Nội,133,12.2 km/h,89%
2025-04-07 03:01:34.579550+0700,Hà Nội,112,11.9 km/h,88%
2025-04-07 04:01:42.390310+0700,Hà Nội,127,10.3 km/h,88%
2025-04-07 05:01:31.019579+0700,Hà Nội,148,9.8 km/h,92%
2025-04-07 06:01:27.454359+0700,Hà Nội,162,9.7 km/h,92%
2025-04-07 07:04:26.189619+0700,Hà Nội,166,8.7 km/h,96%
2025-04-07 08:28:53.855949+0700,Hà Nội,172,9.5 km/h,95%
2025-04-07 09:29:19.887727+0700,Hà Nội,176,8.7 km/h,95%
2025-04-07 10:15:30.583431+0700,Hà Nội,174,8.0 km/h,94%
2025-04-07 11:01:37.516898+0700,Hà Nội,175,8.0 km/h,94%
2025-04-07 12:01:41.245676+0700,Hà Nội,176,8.7 km/h,90%
2025-04-07 13:01:41.952525+0700,Hà Nội,175,8.5 km/h,86%
2025-04-07 14:01:46.609528+0700,Hà Nội,176,9.2 km/h,85%
2025-04-07 15:01:58.249158+0700,Hà Nội,173,9.5 km/h,81%
2025-04-07 16:01:41.526800+0700,Hà Nội,178,10.0 km/h,81%
2025-04-07 17:01:47.275335+0700,Hà Nội,183,10.8 km/h,81%
2025-04-07 18:01:33.009002+0700,Hà Nội,192,7.2 km/h,82%
2025-04-07 19:01:57.296183+0700,Hà Nội,193,7.6 km/h,82%
2025-04-07 20:09:02.332327+0700,Hà Nội,168,2.9 km/h,83%
2025-04-07 21:01:38.258898+0700,Hà Nội,187,2.9 km/h,83%
2025-04-07 22:01:39.078962+0700,Hà Nội,182,6.8 km/h,86%
2025-04-07 23:01:43.921592+0700,Hà Nội,179,9.5 km/h,87%
2025-04-08 00:01:52.971604+0700,Hà Nội,172,14.8 km/h,88%
2025-04-08 01:01:46.010773+0700,Hà Nội,167,12.6 km/h,88%
2025-04-08 02:01:29.054469+0700,Hà Nội,168,10.1 km/h,89%
2025-04-08 03:01:45.448060+0700,Hà Nội,169,9.7 km/h,90%
2025-04-08 04:01:34.148220+0700,Hà Nội,171,6.8 km/h,90%
2025-04-08 05:01:39.389124+0700,Hà Nội,173,5.6 km/h,90%
2025-04-08 06:01:39.097376+0700,Hà Nội,174,6.8 km/h,90%
2025-04-08 07:04:27.526217+0700,Hà Nội,172,5.8 km/h,90%
2025-04-08 08:28:59.165670+0700,Hà Nội,177,5.0 km/h,84%
2025-04-08 09:27:56.634073+0700,Hà Nội,179,4.7 km/h,86%
2025-04-08 10:13:25.010736+0700,Hà Nội,179,5.0 km/h,82%
2025-04-08 11:01:58.192399+0700,Hà Nội,175,5.0 km/h,82%
2025-04-08 12:01:38.550909+0700,Hà Nội,180,4.0 km/h,78%
2025-04-08 13:01:48.680091+0700,Hà Nội,176,6.4 km/h,74%
2025-04-08 14:01:36.194130+0700,Hà Nội,176,7.4 km/h,71%
2025-04-08 15:01:41.750172+0700,Hà Nội,169,10.9 km/h,70%
2025-04-08 16:01:42.635748+0700,Hà Nội,167,13.8 km/h,68%
2025-04-08 17:01:38.129531+0700,Hà Nội,163,15.0 km/h,75%
2025-04-08 18:01:38.473019+0700,Hà Nội,161,15.1 km/h,75%
2025-04-08 19:02:04.693558+0700,Hà Nội,168,17.1 km/h,77%
2025-04-08 20:08:49.608230+0700,Hà Nội,153,13.4 km/h,86%
2025-04-08 21:02:08.321925+0700,Hà Nội,156,13.4 km/h,86%
2025-04-08 22:01:46.505671+0700,Hà Nội,155,12.9 km/h,87%
2025-04-08 23:01:40.351011+0700,Hà Nội,157,14.6 km/h,92%
2025-04-09 00:01:41.109397+0700,Hà Nội,160,14.3 km/h,90%
2025-04-09 01:01:49.613411+0700,Hà Nội,159,13.5 km/h,90%
2025-04-09 02:01:27.446621+0700,Hà Nội,166,13.0 km/h,92%
2025-04-09 03:01:35.733177+0700,Hà Nội,166,12.9 km/h,94%
2025-04-09 04:01:42.748402+0700,Hà Nội,165,12.1 km/h,91%
2025-04-09 05:01:30.298892+0700,Hà Nội,166,11.3 km/h,95%
2025-04-09 06:01:30.484734+0700,Hà Nội,164,11.1 km/h,95%
2025-04-09 07:04:41.571635+0700,Hà Nội,154,10.5 km/h,95%
2025-04-09 09:28:44.516832+0700,Hà Nội,157,16.7 km/h,85%
2025-04-09 10:14:11.559125+0700,Hà Nội,154,17.4 km/h,77%
2025-04-09 11:01:46.143580+0700,Hà Nội,154,17.4 km/h,77%
2025-04-09 12:01:43.404822+0700,Hà Nội,159,18.5 km/h,74%
2025-04-09 13:01:54.247457+0700,Hà Nội,165,17.1 km/h,72%
2025-04-09 14:01:39.884392+0700,Hà Nội,168,14.6 km/h,63%
2025-04-09 15:01:52.524777+0700,Hà Nội,167,14.0 km/h,66%
2025-04-09 16:01:45.404414+0700,Hà Nội,161,15.4 km/h,65%
2025-04-09 17:02:00.544988+0700,Hà Nội,154,20.1 km/h,63%
2025-04-09 18:01:46.482062+0700,Hà Nội,159,22.2 km/h,69%
2025-04-09 19:02:04.082191+0700,Hà Nội,158,24.0 km/h,72%
2025-04-09 20:08:50.221145+0700,Hà Nội,142,20.3 km/h,79%
2025-04-09 22:02:19.039464+0700,Hà Nội,144,21.2 km/h,84%
2025-04-09 23:01:44.773194+0700,Hà Nội,147,17.2 km/h,87%
2025-04-10 00:01:37.261577+0700,Hà Nội,151,14.3 km/h,92%
2025-04-10 01:01:50.201361+0700,Hà Nội,140,15.1 km/h,92%
2025-04-10 02:01:39.872519+0700,Hà Nội,147,14.6 km/h,91%
2025-04-10 03:01:34.942888+0700,Hà Nội,145,13.2 km/h,93%
2025-04-10 04:01:31.798414+0700,Hà Nội,149,9.7 km/h,93%
2025-04-10 05:01:41.397077+0700,Hà Nội,153,9.3 km/h,97%
2025-04-10 06:01:27.079026+0700,Hà Nội,153,10.3 km/h,94%
2025-04-10 07:04:32.802359+0700,Hà Nội,153,8.5 km/h,94%
2025-04-10 08:28:49.517803+0700,Hà Nội,158,7.9 km/h,91%
2025-04-10 09:27:59.269478+0700,Hà Nội,163,7.2 km/h,88%
2025-04-10 10:14:29.832415+0700,Hà Nội,168,4.8 km/h,82%
2025-04-10 11:01:43.332882+0700,Hà Nội,171,4.8 km/h,82%
2025-04-10 12:01:43.649336+0700,Hà Nội,172,4.2 km/h,78%
2025-04-10 14:01:35.640181+0700,Hà Nội,171,9.5 km/h,69%
2025-04-10 15:01:43.323595+0700,Hà Nội,159,10.9 km/h,70%
2025-04-10 16:01:37.613724+0700,Hà Nội,139,14.2 km/h,66%
2025-04-10 17:01:56.499932+0700,Hà Nội,149,23.7 km/h,67%
2025-04-10 18:01:29.932505+0700,Hà Nội,139,21.9 km/h,73%
2025-04-10 19:02:09.943240+0700,Hà Nội,129,22.9 km/h,83%
2025-04-10 20:08:49.391867+0700,Hà Nội,165,21.6 km/h,87%
2025-04-10 21:01:47.391510+0700,Hà Nội,160,21.6 km/h,87%
2025-04-10 22:01:55.537683+0700,Hà Nội,159,19.2 km/h,88%
2025-04-10 23:01:44.991763+0700,Hà Nội,161,17.7 km/h,88%
2025-04-11 00:01:36.933989+0700,Hà Nội,158,17.1 km/h,91%
2025-04-11 01:01:54.406071+0700,Hà Nội,158,14.5 km/h,91%
2025-04-11 02:01:32.832126+0700,Hà Nội,161,10.3 km/h,90%
2025-04-11 03:01:42.612986+0700,Hà Nội,156,9.8 km/h,92%
2025-04-11 04:01:43.592522+0700,Hà Nội,153,9.2 km/h,97%
2025-04-11 05:01:36.231876+0700,Hà Nội,156,8.7 km/h,97%
2025-04-11 06:01:46.675206+0700,Hà Nội,155,8.9 km/h,97%
2025-04-11 07:04:32.476515+0700,Hà Nội,155,9.7 km/h,95%
2025-04-11 08:28:52.302215+0700,Hà Nội,158,9.2 km/h,92%
2025-04-11 09:28:24.058220+0700,Hà Nội,155,10.3 km/h,86%
2025-04-11 10:14:33.426228+0700,Hà Nội,151,10.6 km/h,84%
2025-04-11 11:01:42.249792+0700,Hà Nội,135,10.6 km/h,84%
2025-04-11 12:01:38.305244+0700,Hà Nội,133,9.0 km/h,78%
2025-04-11 13:01:45.703423+0700,Hà Nội,135,5.3 km/h,75%
2025-04-11 14:01:31.797455+0700,Hà Nội,144,4.8 km/h,61%
2025-04-11 15:01:41.573506+0700,Hà Nội,154,9.8 km/h,68%
2025-04-11 16:01:46.823491+0700,Hà Nội,160,15.4 km/h,64%
2025-04-11 17:01:32.038377+0700,Hà Nội,162,23.2 km/h,68%
2025-04-11 18:01:40.446982+0700,Hà Nội,167,23.5 km/h,71%
2025-04-11 19:01:48.845335+0700,Hà Nội,170,21.6 km/h,78%
2025-04-11 20:07:59.054630+0700,Hà Nội,184,16.7 km/h,88%
2025-04-11 21:01:34.383773+0700,Hà Nội,181,16.7 km/h,88%
2025-04-11 22:02:13.247981+0700,Hà Nội,177,17.9 km/h,85%
2025-04-11 23:01:39.070795+0700,Hà Nội,173,18.5 km/h,86%
2025-04-12 00:01:41.681834+0700,Hà Nội,172,19.2 km/h,87%
2025-04-12 01:01:53.566668+0700,Hà Nội,181,16.4 km/h,92%
2025-04-12 02:01:34.700560+0700,Hà Nội,178,10.3 km/h,92%
2025-04-12 03:01:47.409641+0700,Hà Nội,177,9.7 km/h,94%
2025-04-12 04:01:34.824902+0700,Hà Nội,173,7.9 km/h,94%
2025-04-12 05:01:33.287548+0700,Hà Nội,184,8.0 km/h,94%
2025-04-12 06:01:28.253390+0700,Hà Nội,170,4.8 km/h,94%
2025-04-12 07:04:28.943111+0700,Hà Nội,172,5.1 km/h,91%
2025-04-12 08:28:47.730385+0700,Hà Nội,181,5.1 km/h,86%
2025-04-12 09:27:17.285201+0700,Hà Nội,181,7.7 km/h,84%
2025-04-12 10:12:29.562321+0700,Hà Nội,190,10.9 km/h,85%
2025-04-12 11:01:49.811285+0700,Hà Nội,188,10.9 km/h,85%
2025-04-12 12:01:33.836633+0700,Hà Nội,196,14.3 km/h,80%
2025-04-12 13:01:42.346647+0700,Hà Nội,182,19.2 km/h,72%
2025-04-12 14:01:38.455289+0700,Hà Nội,179,15.4 km/h,70%
2025-04-12 15:01:36.887429+0700,Hà Nội,183,12.6 km/h,59%
2025-04-12 16:01:45.195412+0700,Hà Nội,189,22.7 km/h,59%
2025-04-12 17:01:21.258265+0700,Hà Nội,190,34.9 km/h,65%
2025-04-12 18:01:19.302446+0700,Hà Nội,189,47.8 km/h,60%
2025-04-12 19:01:43.053148+0700,Hà Nội,187,24.6 km/h,56%
2025-04-12 20:05:00.761346+0700,Hà Nội,151,25.6 km/h,74%
2025-04-12 21:01:28.710925+0700,Hà Nội,83,25.6 km/h,74%
2025-04-12 22:01:25.275171+0700,Hà Nội,71,28.3 km/h,72%
2025-04-12 23:01:41.750130+0700,Hà Nội,66,19.6 km/h,65%
2025-04-13 00:01:41.215627+0700,Hà Nội,60,14.5 km/h,62%
2025-04-13 01:01:34.438985+0700,Hà Nội,59,14.3 km/h,67%
2025-04-13 02:01:33.827107+0700,Hà Nội,66,13.0 km/h,72%
2025-04-13 03:01:28.917520+0700,Hà Nội,61,13.0 km/h,79%
2025-04-13 04:01:35.688016+0700,Hà Nội,63,13.5 km/h,75%
2025-04-13 05:01:29.352626+0700,Hà Nội,64,9.3 km/h,71%
2025-04-13 06:01:41.273112+0700,Hà Nội,68,12.6 km/h,72%
2025-04-13 07:28:38.897043+0700,Hà Nội,69,14.6 km/h,77%
2025-04-13 08:48:00.082856+0700,Hà Nội,73,17.7 km/h,71%
2025-04-13 09:58:41.977541+0700,Hà Nội,88,15.3 km/h,61%
2025-04-13 10:53:46.767707+0700,Hà Nội,99,16.1 km/h,54%
2025-04-13 11:28:04.929742+0700,Hà Nội,102,15.3 km/h,49%
2025-04-13 12:07:31.699157+0700,Hà Nội,96,15.1 km/h,42%
2025-04-13 13:01:35.097521+0700,Hà Nội,110,15.1 km/h,42%
2025-04-13 14:01:34.782272+0700,Hà Nội,119,12.7 km/h,40%
2025-04-13 15:01:45.011565+0700,Hà Nội,134,11.6 km/h,35%
2025-04-13 16:01:44.362669+0700,Hà Nội,144,11.7 km/h,37%
2025-04-13 17:01:34.899315+0700,Hà Nội,140,12.1 km/h,47%
2025-04-13 18:01:24.131266+0700,Hà Nội,143,22.2 km/h,53%
2025-04-13 19:01:53.205205+0700,Hà Nội,140,18.2 km/h,60%
2025-04-13 20:05:45.842185+0700,Hà Nội,152,13.0 km/h,66%
2025-04-13 21:01:27.690243+0700,Hà Nội,151,13.0 km/h,66%
2025-04-13 22:01:31.422767+0700,Hà Nội,153,14.8 km/h,67%
2025-04-13 23:01:36.804437+0700,Hà Nội,155,11.4 km/h,68%
2025-04-14 00:01:24.162534+0700,Hà Nội,155,5.5 km/h,68%
2025-04-14 01:01:45.270452+0700,Hà Nội,149,6.8 km/h,68%
2025-04-14 02:01:17.215746+0700,Hà Nội,153,7.2 km/h,68%
2025-04-14 03:01:31.061401+0700,Hà Nội,172,6.3 km/h,65%
2025-04-14 04:01:27.575827+0700,Hà Nội,153,6.8 km/h,66%
2025-04-14 05:01:32.233257+0700,Hà Nội,140,3.7 km/h,67%
2025-04-14 06:01:41.031091+0700,Hà Nội,140,4.0 km/h,66%
2025-04-14 07:04:50.232107+0700,Hà Nội,151,13.0 km/h,70%
2025-04-14 08:29:02.325069+0700,Hà Nội,160,9.2 km/h,79%
2025-04-14 09:29:37.142471+0700,Hà Nội,153,7.6 km/h,74%
2025-04-14 10:16:47.124100+0700,Hà Nội,134,9.7 km/h,68%
2025-04-14 11:01:45.540931+0700,Hà Nội,132,9.7 km/h,68%
2025-04-14 12:01:45.898109+0700,Hà Nội,122,9.7 km/h,63%
2025-04-14 13:01:49.748373+0700,Hà Nội,108,6.6 km/h,56%
2025-04-14 14:01:36.788339+0700,Hà Nội,103,6.9 km/h,63%
2025-04-14 15:01:47.493321+0700,Hà Nội,103,6.4 km/h,58%
2025-04-14 16:01:41.046389+0700,Hà Nội,102,7.6 km/h,54%
2025-04-14 17:01:45.996311+0700,Hà Nội,106,7.9 km/h,67%
2025-04-14 18:01:37.620074+0700,Hà Nội,116,4.8 km/h,70%
2025-04-14 19:02:08.245781+0700,Hà Nội,122,2.9 km/h,76%
2025-04-14 20:08:58.479802+0700,Hà Nội,158,5.5 km/h,85%
2025-04-14 21:01:36.028230+0700,Hà Nội,156,5.5 km/h,85%
2025-04-14 22:01:36.150595+0700,Hà Nội,158,5.0 km/h,85%
2025-04-14 23:01:50.579192+0700,Hà Nội,165,3.7 km/h,85%
2025-04-15 01:02:00.475270+0700,Hà Nội,164,4.7 km/h,85%
2025-04-15 02:01:43.968312+0700,Hà Nội,165,3.2 km/h,83%
2025-04-15 03:01:35.084388+0700,Hà Nội,168,3.4 km/h,77%
